"user_id";"signup_date";"time";"acquisition_channel";"device_type";"country";"user_segment";"age_group";"rn"
5943;"2025-08-09";"02:35:07";"Organic";"Desktop";"Ghana";"Free";"25-34";1
5944;"2025-08-01";"07:10:12";"Referral";"Mobile";"UK";"Premium";"35-44";1
5945;"2025-08-17";"03:03:13";"Organic";"Tablet";"UK";"Free";"35-44";1
5946;"2025-11-29";"02:12:22";"Social";"Desktop";"Nigeria";"Free";"25-34";1
5947;"2025-01-04";"06:01:38";"Organic";"Mobile";"UK";"Free";"25-34";1
5948;"2025-03-22";"07:30:52";"Paid Ads";"Mobile";"Kenya";"Premium";"25-34";1
5949;"2025-03-11";"11:45:50";"Referral";"Mobile";"Nigeria";"Premium";"18-24";1
5950;"2025-09-28";"06:17:55";"Paid Ads";"Tablet";"South Africa";"Free";"18-24";1
5951;"2025-02-14";"04:17:22";"Organic";"Mobile";"USA";"Premium";"18-24";1
5952;"2025-02-22";"12:52:50";"Paid Ads";"Mobile";"USA";"Free";"35-44";1
5953;"2025-02-27";"12:23:31";"Referral";"Mobile";"UK";"Free";"25-34";1
5954;"2025-07-01";"05:04:04";"Organic";"Desktop";"Nigeria";"Premium";"25-34";1
5955;"2025-08-01";"01:13:36";"Organic";"Mobile";"Nigeria";"Premium";"35-44";1
5956;"2025-12-09";"11:38:43";"Paid Ads";"Mobile";"Nigeria";"Free";"18-24";1
5957;"2025-05-14";"12:35:23";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
5958;"2025-10-16";"03:26:18";"Paid Ads";"Mobile";"Kenya";"Free";"45+";1
5959;"2025-12-24";"01:46:31";"Organic";"Mobile";"Kenya";"Free";"35-44";1
5960;"2025-11-20";"08:59:21";"Paid Ads";"Mobile";"Nigeria";"Free";"18-24";1
5961;"2025-02-08";"10:39:18";"Organic";"Desktop";"USA";"Free";"35-44";1
5962;"2025-08-31";"04:45:12";"Paid Ads";"Desktop";"Ghana";"Premium";"35-44";1
5963;"2025-09-22";"03:09:08";"Organic";"Desktop";"UK";"Free";"35-44";1
5964;"2025-01-18";"01:37:00";"Organic";"Mobile";"Kenya";"Free";"18-24";1
5965;"2025-04-21";"04:30:54";"Organic";"Desktop";"Kenya";"Free";"25-34";1
5966;"2025-11-11";"07:59:53";"Social";"Mobile";"Nigeria";"Premium";"25-34";1
5967;"2025-01-22";"09:43:15";"Organic";"Mobile";"Kenya";"Free";"25-34";1
5968;"2025-09-28";"08:04:39";"Referral";"Tablet";"Ghana";"Free";"18-24";1
5969;"2025-12-01";"10:48:56";"Organic";"Desktop";"South Africa";"Free";"18-24";1
5970;"2025-04-06";"12:23:18";"Organic";"Mobile";"UK";"Free";"25-34";1
5971;"2025-12-09";"03:30:53";"Paid Ads";"Desktop";"USA";"Free";"25-34";1
5972;"2025-08-19";"12:01:58";"Paid Ads";"Tablet";"South Africa";"Free";"18-24";1
5973;"2025-11-09";"09:45:40";"Social";"Desktop";"Nigeria";"Free";"35-44";1
5974;"2025-11-16";"03:20:03";"Social";"Desktop";"USA";"Free";"25-34";1
5975;"2025-12-25";"05:44:13";"Referral";"Desktop";"UK";"Free";"25-34";1
5976;"2025-05-23";"07:02:01";"Paid Ads";"Mobile";"Ghana";"Premium";"35-44";1
5977;"2025-11-11";"07:10:40";"Paid Ads";"Mobile";"UK";"Premium";"25-34";1
5978;"2025-08-10";"01:48:25";"Organic";"Desktop";"Nigeria";"Free";"25-34";1
5979;"2025-10-19";"11:39:37";"Social";"Mobile";"Nigeria";"Free";"18-24";1
5980;"2025-06-29";"11:47:50";"Paid Ads";"Mobile";"Nigeria";"Free";"18-24";1
5981;"2025-09-17";"12:59:59";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
5982;"2025-07-03";"02:08:32";"Organic";"Mobile";"Kenya";"Premium";"45+";1
5983;"2025-10-31";"04:16:48";"Organic";"Tablet";"Nigeria";"Free";"18-24";1
5984;"2025-02-19";"11:33:40";"Social";"Desktop";"USA";"Premium";"25-34";1
5985;"2025-12-09";"01:31:40";"Organic";"Mobile";"South Africa";"Premium";"18-24";1
5986;"2025-04-15";"04:15:04";"Paid Ads";"Tablet";"Kenya";"Free";"25-34";1
5987;"2025-11-19";"10:15:14";"Organic";"Tablet";"Nigeria";"Free";"18-24";1
5988;"2025-07-02";"02:20:28";"Referral";"Mobile";"South Africa";"Free";"35-44";1
5989;"2025-05-06";"05:10:58";"Organic";"Tablet";"Nigeria";"Free";"25-34";1
5990;"2025-09-13";"12:20:54";"Referral";"Mobile";"UK";"Premium";"18-24";1
5991;"2025-11-13";"07:26:13";"Organic";"Mobile";"UK";"Free";"35-44";1
5992;"2025-10-24";"11:43:36";"Referral";"Mobile";"South Africa";"Free";"18-24";1
5993;"2025-12-27";"02:40:53";"Referral";"Desktop";"Nigeria";"Premium";"18-24";1
5994;"2025-09-27";"02:02:44";"Organic";"Mobile";"UK";"Premium";"18-24";1
5995;"2025-09-09";"07:42:33";"Paid Ads";"Desktop";"Nigeria";"Free";"45+";1
5996;"2025-03-19";"05:58:46";"Organic";"Desktop";"Nigeria";"Premium";"18-24";1
5997;"2025-08-04";"11:20:48";"Organic";"Mobile";"South Africa";"Free";"45+";1
5998;"2025-02-21";"06:31:39";"Referral";"Mobile";"USA";"Premium";"18-24";1
5999;"2025-12-25";"12:03:34";"Paid Ads";"Mobile";"Nigeria";"Free";"18-24";1
6000;"2025-02-15";"12:52:31";"Organic";"Mobile";"USA";"Premium";"35-44";1
6001;"2025-03-11";"03:07:46";"Organic";"Desktop";"Nigeria";"Free";"25-34";1
6002;"2025-01-23";"01:07:41";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
6003;"2025-03-27";"12:50:00";"Referral";"Mobile";"Ghana";"Free";"25-34";1
6004;"2025-09-28";"08:25:34";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
6005;"2025-02-28";"05:57:41";"Social";"Desktop";"Nigeria";"Free";"25-34";1
6006;"2025-09-12";"12:37:28";"Social";"Desktop";"Nigeria";"Premium";"25-34";1
6007;"2025-07-24";"01:52:28";"Organic";"Tablet";"Kenya";"Premium";"18-24";1
6008;"2025-10-29";"10:54:38";"Organic";"Desktop";"Nigeria";"Premium";"45+";1
6009;"2025-03-30";"12:11:16";"Referral";"Mobile";"UK";"Premium";"25-34";1
6010;"2025-08-29";"06:39:18";"Organic";"Mobile";"UK";"Premium";"18-24";1
6011;"2025-08-06";"12:58:07";"Organic";"Desktop";"USA";"Premium";"25-34";1
6012;"2025-11-17";"02:39:41";"Organic";"Tablet";"UK";"Free";"35-44";1
6013;"2025-09-04";"11:29:55";"Paid Ads";"Mobile";"Ghana";"Premium";"25-34";1
6014;"2025-05-31";"09:41:02";"Referral";"Mobile";"Ghana";"Free";"25-34";1
6015;"2025-06-09";"02:57:51";"Organic";"Mobile";"USA";"Premium";"45+";1
6016;"2025-01-19";"02:01:58";"Organic";"Desktop";"Nigeria";"Free";"25-34";1
6017;"2025-02-03";"05:53:20";"Social";"Mobile";"Nigeria";"Free";"25-34";1
6018;"2025-07-11";"05:55:02";"Referral";"Mobile";"UK";"Free";"18-24";1
6019;"2025-10-04";"12:42:15";"Paid Ads";"Desktop";"Nigeria";"Free";"25-34";1
6020;"2025-06-28";"07:51:48";"Referral";"Mobile";"USA";"Free";"25-34";1
6021;"2025-01-02";"06:26:44";"Paid Ads";"Mobile";"South Africa";"Premium";"45+";1
6022;"2025-10-18";"05:39:17";"Referral";"Mobile";"Nigeria";"Free";"18-24";1
6023;"2025-01-19";"09:03:39";"Organic";"Mobile";"UK";"Free";"18-24";1
6024;"2025-12-20";"11:30:25";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
6025;"2025-12-09";"03:48:37";"Referral";"Mobile";"USA";"Free";"25-34";1
6026;"2025-04-25";"04:29:41";"Paid Ads";"Mobile";"USA";"Free";"18-24";1
6027;"2025-09-27";"09:26:56";"Social";"Desktop";"Ghana";"Free";"35-44";1
6028;"2025-03-15";"01:39:41";"Organic";"Desktop";"Nigeria";"Free";"45+";1
6029;"2025-06-24";"04:23:44";"Social";"Mobile";"Nigeria";"Free";"25-34";1
6030;"2025-07-01";"09:09:17";"Social";"Mobile";"South Africa";"Free";"18-24";1
6031;"2025-03-25";"07:05:14";"Organic";"Desktop";"USA";"Premium";"25-34";1
6032;"2025-10-18";"08:57:03";"Referral";"Mobile";"Nigeria";"Free";"45+";1
6033;"2025-12-01";"11:02:01";"Paid Ads";"Mobile";"Nigeria";"Free";"18-24";1
6034;"2025-11-28";"04:39:14";"Social";"Mobile";"Nigeria";"Free";"25-34";1
6035;"2025-12-23";"12:24:45";"Paid Ads";"Desktop";"South Africa";"Free";"25-34";1
6036;"2025-03-08";"03:31:05";"Referral";"Mobile";"USA";"Free";"45+";1
6037;"2025-05-15";"03:45:13";"Paid Ads";"Desktop";"Nigeria";"Free";"18-24";1
6038;"2025-01-04";"07:24:30";"Organic";"Desktop";"Nigeria";"Premium";"18-24";1
6039;"2025-08-07";"01:16:43";"Organic";"Tablet";"Ghana";"Free";"35-44";1
6040;"2025-07-19";"06:37:38";"Paid Ads";"Mobile";"UK";"Free";"25-34";1
6041;"2025-06-29";"12:27:15";"Referral";"Desktop";"UK";"Free";"25-34";1
6042;"2025-03-03";"12:30:25";"Paid Ads";"Mobile";"UK";"Free";"18-24";1
6043;"2025-06-28";"10:27:20";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
6044;"2025-02-17";"01:32:25";"Organic";"Mobile";"Kenya";"Free";"25-34";1
6045;"2025-04-11";"05:10:51";"Paid Ads";"Mobile";"USA";"Premium";"25-34";1
6046;"2025-10-11";"10:04:58";"Organic";"Desktop";"USA";"Free";"35-44";1
6047;"2025-07-06";"07:46:21";"Referral";"Mobile";"Ghana";"Free";"45+";1
6048;"2025-05-23";"02:20:22";"Social";"Mobile";"UK";"Premium";"35-44";1
6049;"2025-01-06";"08:25:26";"Paid Ads";"Mobile";"USA";"Free";"35-44";1
6050;"2025-03-18";"03:39:26";"Organic";"Desktop";"Kenya";"Free";"25-34";1
6051;"2025-01-21";"06:36:37";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
6052;"2025-09-04";"05:13:34";"Paid Ads";"Desktop";"Ghana";"Free";"25-34";1
6053;"2025-09-02";"11:06:54";"Paid Ads";"Desktop";"USA";"Premium";"18-24";1
6054;"2025-12-25";"01:27:25";"Referral";"Desktop";"Ghana";"Free";"18-24";1
6055;"2025-01-12";"10:30:51";"Organic";"Mobile";"UK";"Free";"35-44";1
6056;"2025-03-21";"12:31:19";"Referral";"Desktop";"Kenya";"Free";"25-34";1
6057;"2025-11-12";"06:25:11";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
6058;"2025-04-04";"12:59:22";"Organic";"Desktop";"Nigeria";"Free";"35-44";1
6059;"2025-04-19";"09:54:04";"Paid Ads";"Desktop";"USA";"Free";"45+";1
6060;"2025-03-02";"11:18:32";"Organic";"Mobile";"South Africa";"Premium";"25-34";1
6061;"2025-03-27";"03:12:46";"Paid Ads";"Desktop";"Nigeria";"Free";"25-34";1
6062;"2025-12-07";"03:12:32";"Referral";"Mobile";"USA";"Free";"18-24";1
6063;"2025-12-18";"10:02:37";"Paid Ads";"Mobile";"South Africa";"Free";"45+";1
6064;"2025-01-08";"07:20:00";"Referral";"Mobile";"UK";"Free";"18-24";1
6065;"2025-02-04";"02:11:30";"Paid Ads";"Tablet";"South Africa";"Premium";"35-44";1
6066;"2025-12-20";"02:47:30";"Organic";"Desktop";"Nigeria";"Free";"45+";1
6067;"2025-02-25";"12:59:53";"Paid Ads";"Desktop";"Ghana";"Premium";"35-44";1
6068;"2025-07-10";"02:38:31";"Paid Ads";"Tablet";"USA";"Free";"35-44";1
6069;"2025-06-12";"04:47:42";"Organic";"Mobile";"Nigeria";"Premium";"25-34";1
6070;"2025-06-28";"04:33:45";"Organic";"Tablet";"UK";"Free";"45+";1
6071;"2025-01-27";"10:47:56";"Paid Ads";"Mobile";"Nigeria";"Free";"35-44";1
6072;"2025-06-01";"02:31:13";"Organic";"Desktop";"Kenya";"Premium";"25-34";1
6073;"2025-12-26";"09:15:13";"Organic";"Desktop";"Kenya";"Premium";"18-24";1
6074;"2025-11-10";"06:01:22";"Paid Ads";"Mobile";"USA";"Free";"25-34";1
6075;"2025-06-16";"12:08:21";"Organic";"Mobile";"South Africa";"Free";"35-44";1
6076;"2025-11-09";"08:49:04";"Social";"Mobile";"Kenya";"Free";"35-44";1
6077;"2025-11-16";"02:04:17";"Organic";"Tablet";"UK";"Free";"35-44";1
6078;"2025-11-20";"10:27:40";"Referral";"Mobile";"Nigeria";"Free";"18-24";1
6079;"2025-04-03";"08:09:19";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
6080;"2025-10-27";"05:42:36";"Referral";"Desktop";"Nigeria";"Free";"25-34";1
6081;"2025-07-03";"08:34:55";"Organic";"Mobile";"Ghana";"Free";"25-34";1
6082;"2025-07-22";"02:07:44";"Social";"Mobile";"South Africa";"Free";"25-34";1
6083;"2025-06-24";"07:03:16";"Paid Ads";"Desktop";"USA";"Premium";"25-34";1
6084;"2025-01-01";"07:34:23";"Referral";"Mobile";"South Africa";"Free";"25-34";1
6085;"2025-06-20";"11:46:04";"Organic";"Desktop";"Nigeria";"Free";"25-34";1
6086;"2025-05-03";"02:04:12";"Organic";"Mobile";"UK";"Premium";"25-34";1
6087;"2025-03-21";"07:35:02";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
6088;"2025-04-21";"04:56:31";"Organic";"Mobile";"USA";"Free";"18-24";1
6089;"2025-12-07";"12:45:11";"Paid Ads";"Mobile";"Nigeria";"Free";"35-44";1
6090;"2025-08-16";"08:34:33";"Organic";"Tablet";"Nigeria";"Free";"18-24";1
6091;"2025-11-08";"07:36:48";"Paid Ads";"Desktop";"South Africa";"Free";"35-44";1
6092;"2025-05-06";"10:47:34";"Social";"Mobile";"Nigeria";"Free";"18-24";1
6093;"2025-02-09";"02:46:36";"Paid Ads";"Mobile";"Nigeria";"Premium";"25-34";1
6094;"2025-03-03";"08:39:32";"Referral";"Mobile";"South Africa";"Free";"35-44";1
6095;"2025-12-14";"09:34:17";"Paid Ads";"Mobile";"Nigeria";"Premium";"18-24";1
6096;"2025-09-09";"12:37:04";"Paid Ads";"Mobile";"Nigeria";"Free";"45+";1
6097;"2025-12-16";"02:26:10";"Social";"Desktop";"Nigeria";"Free";"18-24";1
6098;"2025-01-03";"05:22:14";"Referral";"Mobile";"South Africa";"Free";"18-24";1
6099;"2025-01-11";"04:48:38";"Referral";"Mobile";"Kenya";"Free";"35-44";1
6100;"2025-09-16";"10:46:12";"Organic";"Mobile";"Nigeria";"Premium";"35-44";1
6101;"2025-01-06";"04:56:32";"Paid Ads";"Mobile";"South Africa";"Free";"18-24";1
6102;"2025-05-05";"05:28:16";"Organic";"Desktop";"UK";"Free";"45+";1
6103;"2025-08-04";"12:17:01";"Paid Ads";"Mobile";"Ghana";"Free";"25-34";1
6104;"2025-03-07";"05:02:08";"Paid Ads";"Mobile";"Kenya";"Free";"18-24";1
6105;"2025-10-13";"03:43:38";"Referral";"Mobile";"Nigeria";"Premium";"35-44";1
6106;"2025-11-22";"09:34:16";"Referral";"Tablet";"South Africa";"Premium";"25-34";1
6107;"2025-10-03";"04:11:38";"Paid Ads";"Mobile";"USA";"Premium";"18-24";1
6108;"2025-01-10";"03:45:00";"Organic";"Desktop";"South Africa";"Free";"35-44";1
6109;"2025-03-04";"09:52:02";"Referral";"Mobile";"Nigeria";"Free";"35-44";1
6110;"2025-10-25";"07:17:34";"Organic";"Desktop";"Nigeria";"Free";"25-34";1
6111;"2025-05-20";"01:11:56";"Paid Ads";"Desktop";"USA";"Free";"35-44";1
6112;"2025-06-20";"07:55:32";"Organic";"Mobile";"UK";"Free";"35-44";1
6113;"2025-06-06";"02:38:34";"Organic";"Desktop";"Nigeria";"Premium";"18-24";1
6114;"2025-02-26";"06:05:19";"Social";"Desktop";"Nigeria";"Premium";"35-44";1
6115;"2025-04-07";"02:46:49";"Organic";"Mobile";"USA";"Premium";"25-34";1
6116;"2025-12-06";"04:06:19";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
6117;"2025-11-23";"06:30:39";"Organic";"Desktop";"South Africa";"Free";"45+";1
6118;"2025-04-18";"04:28:08";"Social";"Desktop";"UK";"Premium";"35-44";1
6119;"2025-08-25";"07:45:57";"Referral";"Desktop";"Kenya";"Free";"25-34";1
6120;"2025-08-22";"07:45:31";"Organic";"Desktop";"Nigeria";"Free";"25-34";1
6121;"2025-08-04";"01:51:04";"Organic";"Desktop";"Nigeria";"Free";"25-34";1
6122;"2025-08-08";"01:16:39";"Paid Ads";"Desktop";"USA";"Premium";"18-24";1
6123;"2025-12-05";"03:36:23";"Organic";"Mobile";"South Africa";"Free";"35-44";1
6124;"2025-09-01";"10:59:12";"Paid Ads";"Mobile";"UK";"Free";"35-44";1
6125;"2025-07-24";"04:39:56";"Organic";"Tablet";"South Africa";"Premium";"35-44";1
6126;"2025-02-23";"11:33:12";"Organic";"Mobile";"USA";"Free";"25-34";1
6127;"2025-12-14";"03:15:33";"Paid Ads";"Mobile";"USA";"Free";"18-24";1
6128;"2025-01-16";"11:36:08";"Organic";"Desktop";"South Africa";"Free";"35-44";1
6129;"2025-05-02";"06:35:30";"Referral";"Mobile";"Nigeria";"Free";"25-34";1
6130;"2025-04-29";"03:06:19";"Organic";"Mobile";"Ghana";"Free";"18-24";1
6131;"2025-01-10";"01:48:34";"Organic";"Mobile";"Ghana";"Free";"45+";1
6132;"2025-07-31";"04:55:17";"Social";"Desktop";"South Africa";"Free";"35-44";1
6133;"2025-05-05";"01:29:12";"Paid Ads";"Tablet";"UK";"Free";"25-34";1
6134;"2025-01-17";"06:35:50";"Referral";"Mobile";"Nigeria";"Premium";"18-24";1
6135;"2025-10-25";"08:20:29";"Organic";"Mobile";"Kenya";"Free";"18-24";1
6136;"2025-05-17";"04:02:36";"Paid Ads";"Mobile";"Ghana";"Premium";"25-34";1
6137;"2025-06-07";"03:31:30";"Referral";"Mobile";"Nigeria";"Free";"25-34";1
6138;"2025-01-15";"05:30:58";"Organic";"Mobile";"Kenya";"Free";"35-44";1
6139;"2025-06-19";"02:05:53";"Referral";"Mobile";"USA";"Free";"35-44";1
6140;"2025-01-11";"06:44:56";"Paid Ads";"Mobile";"Ghana";"Free";"25-34";1
6141;"2025-09-25";"01:21:06";"Organic";"Mobile";"USA";"Premium";"25-34";1
6142;"2025-04-10";"03:35:38";"Paid Ads";"Mobile";"UK";"Free";"35-44";1
6143;"2025-09-25";"07:12:52";"Paid Ads";"Desktop";"UK";"Premium";"35-44";1
6144;"2025-06-23";"10:49:17";"Organic";"Desktop";"South Africa";"Free";"45+";1
6145;"2025-07-09";"05:26:53";"Paid Ads";"Tablet";"Nigeria";"Premium";"35-44";1
6146;"2025-12-22";"09:22:00";"Organic";"Desktop";"South Africa";"Free";"18-24";1
6147;"2025-11-28";"04:51:51";"Paid Ads";"Mobile";"Nigeria";"Free";"45+";1
6148;"2025-06-15";"08:38:10";"Referral";"Desktop";"USA";"Free";"18-24";1
6149;"2025-01-18";"06:52:31";"Paid Ads";"Mobile";"Nigeria";"Free";"45+";1
6150;"2025-08-29";"04:02:09";"Social";"Desktop";"Nigeria";"Free";"35-44";1
6151;"2025-11-08";"09:14:07";"Organic";"Desktop";"Ghana";"Free";"25-34";1
6152;"2025-05-26";"07:11:03";"Paid Ads";"Desktop";"South Africa";"Free";"25-34";1
6153;"2025-04-27";"08:12:05";"Referral";"Tablet";"Nigeria";"Free";"18-24";1
6154;"2025-05-15";"02:20:53";"Paid Ads";"Desktop";"Nigeria";"Premium";"18-24";1
6155;"2025-11-24";"05:05:15";"Paid Ads";"Desktop";"UK";"Free";"35-44";1
6156;"2025-12-04";"04:47:42";"Organic";"Mobile";"South Africa";"Free";"25-34";1
6157;"2025-05-15";"03:23:36";"Organic";"Tablet";"Nigeria";"Free";"25-34";1
6158;"2025-02-14";"10:37:27";"Organic";"Mobile";"South Africa";"Premium";"45+";1
6159;"2025-12-21";"08:24:03";"Social";"Tablet";"Nigeria";"Free";"18-24";1
6160;"2025-07-27";"04:24:46";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
6161;"2025-07-22";"01:24:43";"Referral";"Mobile";"USA";"Free";"25-34";1
6162;"2025-11-21";"05:51:47";"Paid Ads";"Desktop";"Kenya";"Free";"18-24";1
6163;"2025-09-13";"06:02:24";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
6164;"2025-08-07";"01:07:56";"Paid Ads";"Desktop";"USA";"Free";"25-34";1
6165;"2025-09-14";"07:21:53";"Referral";"Mobile";"UK";"Free";"18-24";1
6166;"2025-01-24";"07:26:57";"Referral";"Desktop";"Nigeria";"Free";"25-34";1
6167;"2025-04-10";"04:13:00";"Organic";"Desktop";"Kenya";"Free";"35-44";1
6168;"2025-11-12";"11:11:40";"Organic";"Desktop";"USA";"Free";"18-24";1
6169;"2025-08-29";"05:37:57";"Organic";"Mobile";"Kenya";"Free";"25-34";1
6170;"2025-08-07";"03:21:50";"Organic";"Mobile";"South Africa";"Free";"35-44";1
6171;"2025-05-09";"08:26:59";"Paid Ads";"Desktop";"South Africa";"Free";"35-44";1
6172;"2025-06-09";"07:05:35";"Referral";"Mobile";"Kenya";"Free";"35-44";1
6173;"2025-08-09";"08:02:36";"Organic";"Mobile";"Ghana";"Free";"25-34";1
6174;"2025-06-08";"07:44:58";"Referral";"Desktop";"South Africa";"Free";"25-34";1
6175;"2025-07-07";"03:48:57";"Paid Ads";"Mobile";"Nigeria";"Free";"35-44";1
6176;"2025-12-02";"05:40:44";"Organic";"Mobile";"UK";"Free";"18-24";1
6177;"2025-02-23";"09:47:46";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
6178;"2025-09-03";"04:07:46";"Referral";"Mobile";"South Africa";"Free";"35-44";1
6179;"2025-03-12";"01:33:41";"Referral";"Desktop";"South Africa";"Free";"35-44";1
6180;"2025-05-13";"08:06:37";"Paid Ads";"Mobile";"UK";"Premium";"18-24";1
6181;"2025-09-23";"05:45:35";"Organic";"Tablet";"Kenya";"Free";"25-34";1
6182;"2025-07-12";"08:07:03";"Organic";"Mobile";"UK";"Free";"25-34";1
6183;"2025-05-11";"09:12:26";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
6184;"2025-06-24";"10:43:02";"Paid Ads";"Mobile";"Ghana";"Premium";"35-44";1
6185;"2025-04-29";"03:26:53";"Referral";"Mobile";"UK";"Premium";"18-24";1
6186;"2025-12-29";"12:45:55";"Organic";"Desktop";"USA";"Free";"18-24";1
6187;"2025-06-14";"02:16:26";"Referral";"Desktop";"South Africa";"Free";"25-34";1
6188;"2025-04-25";"01:22:03";"Paid Ads";"Mobile";"Nigeria";"Free";"45+";1
6189;"2025-07-18";"05:34:43";"Paid Ads";"Desktop";"Nigeria";"Free";"35-44";1
6190;"2025-08-11";"12:37:30";"Social";"Mobile";"Kenya";"Free";"25-34";1
6191;"2025-01-24";"08:03:05";"Organic";"Mobile";"South Africa";"Free";"45+";1
6192;"2025-04-11";"10:51:10";"Social";"Mobile";"Nigeria";"Free";"25-34";1
6193;"2025-08-10";"09:33:30";"Organic";"Tablet";"USA";"Free";"25-34";1
6194;"2025-01-28";"09:35:22";"Organic";"Mobile";"USA";"Free";"18-24";1
6195;"2025-07-30";"02:27:41";"Referral";"Desktop";"Nigeria";"Free";"45+";1
6196;"2025-01-12";"01:04:42";"Social";"Mobile";"South Africa";"Premium";"25-34";1
6197;"2025-11-06";"04:41:37";"Paid Ads";"Mobile";"UK";"Free";"25-34";1
6198;"2025-09-28";"03:21:33";"Paid Ads";"Mobile";"Nigeria";"Free";"18-24";1
6199;"2025-11-14";"01:11:27";"Referral";"Desktop";"South Africa";"Premium";"25-34";1
6200;"2025-10-28";"10:17:44";"Referral";"Desktop";"Kenya";"Free";"18-24";1
6201;"2025-09-22";"03:13:31";"Organic";"Mobile";"Nigeria";"Premium";"25-34";1
6202;"2025-12-14";"09:49:18";"Referral";"Desktop";"Ghana";"Premium";"45+";1
6203;"2025-03-22";"02:38:25";"Paid Ads";"Mobile";"USA";"Free";"18-24";1
6204;"2025-12-24";"03:32:12";"Paid Ads";"Tablet";"Kenya";"Free";"25-34";1
6205;"2025-04-16";"04:35:03";"Paid Ads";"Desktop";"South Africa";"Premium";"18-24";1
6206;"2025-03-18";"06:15:42";"Paid Ads";"Desktop";"Kenya";"Free";"35-44";1
6207;"2025-03-30";"02:48:15";"Social";"Desktop";"USA";"Free";"25-34";1
6208;"2025-07-17";"12:26:00";"Paid Ads";"Mobile";"USA";"Premium";"18-24";1
6209;"2025-05-24";"04:00:35";"Social";"Desktop";"Nigeria";"Free";"35-44";1
6210;"2025-02-14";"05:52:07";"Organic";"Mobile";"USA";"Free";"35-44";1
6211;"2025-07-28";"01:59:36";"Referral";"Mobile";"Nigeria";"Free";"45+";1
6212;"2025-05-10";"07:26:49";"Referral";"Mobile";"Nigeria";"Free";"18-24";1
6213;"2025-02-27";"12:46:49";"Paid Ads";"Mobile";"Ghana";"Free";"25-34";1
6214;"2025-05-02";"07:01:56";"Paid Ads";"Mobile";"Kenya";"Free";"45+";1
6215;"2025-09-28";"07:56:31";"Paid Ads";"Mobile";"South Africa";"Free";"35-44";1
6216;"2025-03-28";"08:14:36";"Referral";"Mobile";"Ghana";"Free";"35-44";1
6217;"2025-11-17";"06:43:09";"Referral";"Mobile";"Nigeria";"Premium";"25-34";1
6218;"2025-01-11";"01:52:38";"Organic";"Desktop";"Nigeria";"Free";"35-44";1
6219;"2025-06-10";"07:10:23";"Referral";"Mobile";"South Africa";"Free";"35-44";1
6220;"2025-04-29";"11:06:33";"Paid Ads";"Desktop";"Nigeria";"Free";"18-24";1
6221;"2025-04-02";"06:28:03";"Organic";"Mobile";"Nigeria";"Premium";"25-34";1
6222;"2025-05-12";"07:30:42";"Referral";"Mobile";"Nigeria";"Free";"35-44";1
6223;"2025-12-19";"04:37:56";"Paid Ads";"Mobile";"UK";"Free";"18-24";1
6224;"2025-07-24";"04:07:46";"Referral";"Mobile";"USA";"Premium";"18-24";1
6225;"2025-06-13";"08:41:35";"Organic";"Desktop";"Nigeria";"Premium";"25-34";1
6226;"2025-04-25";"06:03:23";"Organic";"Desktop";"Nigeria";"Free";"35-44";1
6227;"2025-04-01";"06:22:20";"Paid Ads";"Mobile";"Ghana";"Free";"35-44";1
6228;"2025-09-07";"06:44:10";"Organic";"Mobile";"USA";"Premium";"25-34";1
6229;"2025-10-17";"05:44:38";"Referral";"Desktop";"Nigeria";"Premium";"35-44";1
6230;"2025-06-11";"09:23:39";"Organic";"Mobile";"USA";"Free";"25-34";1
6231;"2025-09-06";"04:51:10";"Paid Ads";"Mobile";"South Africa";"Free";"35-44";1
6232;"2025-07-01";"11:16:21";"Organic";"Desktop";"USA";"Free";"18-24";1
6233;"2025-01-05";"05:45:29";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
6234;"2025-09-04";"08:25:52";"Referral";"Tablet";"USA";"Free";"18-24";1
